time,Pipe-T,Ambient-T,Heater-PWM,Fan-PWM,Traj y,Traj dy,Traj ddy,Dist y
335.6,50.998709677419356,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
335.62,51.90193548387097,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
335.64,50.998709677419356,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
335.66,51.25677419354839,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
335.68,53.19225806451613,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
335.7,51.64387096774194,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
335.72,51.25677419354839,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
335.74,53.19225806451613,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
335.76,50.48258064516129,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
335.78,51.51483870967742,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
335.8,52.67612903225807,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
335.82,52.54709677419355,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
335.84,52.030967741935484,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
335.86,51.77290322580645,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
335.88,51.77290322580645,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
335.9,52.289032258064516,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
335.92,51.90193548387097,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
335.94,52.289032258064516,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
335.96,53.450322580645164,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
335.98,52.67612903225807,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
336.0,51.51483870967742,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
336.02,52.160000000000004,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
336.04,52.289032258064516,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
336.06,51.127741935483876,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
336.08,50.998709677419356,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
336.1,52.54709677419355,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
336.12,51.25677419354839,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
336.14,52.54709677419355,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
336.16,52.54709677419355,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
336.18,51.64387096774194,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
336.2,51.77290322580645,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
336.22,51.64387096774194,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
336.24,51.90193548387097,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
336.26,52.9341935483871,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
336.28,51.64387096774194,28.418064516129032,0.25,0.25,0.25,0.0,0.0,0.25
336.3,53.321290322580644,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
336.32,52.160000000000004,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
336.34,52.54709677419355,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
336.36,52.80516129032258,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
336.38,51.64387096774194,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
336.4,52.289032258064516,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
336.42,51.25677419354839,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
336.44,52.160000000000004,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
336.46,52.54709677419355,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
336.48,52.289032258064516,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
336.5,51.25677419354839,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
336.52,51.51483870967742,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
336.54,52.418064516129036,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
336.56,52.54709677419355,29.063225806451616,0.25,0.25,0.25,0.0,0.0,0.25
336.58,52.80516129032258,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
336.6,51.77290322580645,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
336.62,52.54709677419355,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
336.64,52.289032258064516,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
336.66,52.030967741935484,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
336.68,53.06322580645161,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
336.7,52.9341935483871,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
336.72,51.38580645161291,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
336.74,51.25677419354839,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
336.76,51.77290322580645,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
336.78,50.48258064516129,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
336.8,52.289032258064516,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
336.82,52.160000000000004,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
336.84,52.289032258064516,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
336.86,50.869677419354836,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
336.88,52.54709677419355,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
336.9,51.90193548387097,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
336.92,52.289032258064516,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
336.94,52.030967741935484,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
336.96,52.030967741935484,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
336.98,52.418064516129036,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.0,51.51483870967742,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
337.02,52.67612903225807,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
337.04,51.90193548387097,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.06,52.67612903225807,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.08,50.998709677419356,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.1,52.030967741935484,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
337.12,52.030967741935484,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
337.14,51.77290322580645,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
337.16,51.90193548387097,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
337.18,52.289032258064516,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
337.2,50.740645161290324,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
337.22,52.67612903225807,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
337.24,52.80516129032258,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.26,52.54709677419355,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.28,53.19225806451613,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.3,51.51483870967742,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
337.32,53.19225806451613,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
337.34,50.48258064516129,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
337.36,52.54709677419355,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
337.38,53.321290322580644,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
337.4,52.289032258064516,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
337.42,52.67612903225807,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
337.44,51.90193548387097,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
337.46,52.160000000000004,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
337.48,51.127741935483876,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
337.5,52.67612903225807,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
337.52,52.54709677419355,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
337.54,51.51483870967742,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.56,51.77290322580645,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.58,52.030967741935484,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
337.6,53.321290322580644,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
337.62,52.289032258064516,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
337.64,52.418064516129036,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
337.66,52.80516129032258,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.68,52.9341935483871,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
337.7,52.160000000000004,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
337.72,50.869677419354836,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
337.74,51.77290322580645,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
337.76,53.708387096774196,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
337.78,52.030967741935484,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
337.8,52.67612903225807,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
337.82,50.998709677419356,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
337.84,51.38580645161291,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
337.86,52.418064516129036,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.88,51.77290322580645,29.063225806451616,0.25,0.25,0.25,0.0,0.0,0.25
337.9,51.64387096774194,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
337.92,52.289032258064516,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
337.94,51.38580645161291,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
337.96,53.06322580645161,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
337.98,52.67612903225807,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
338.0,52.289032258064516,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
338.02,52.80516129032258,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
338.04,50.48258064516129,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
338.06,51.77290322580645,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
338.08,52.030967741935484,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.1,50.740645161290324,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
338.12,53.450322580645164,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
338.14,51.64387096774194,28.418064516129032,0.25,0.25,0.25,0.0,0.0,0.25
338.16,53.321290322580644,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
338.18,53.19225806451613,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
338.2,51.127741935483876,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
338.22,52.030967741935484,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
338.24,51.51483870967742,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
338.26,52.67612903225807,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
338.28,51.127741935483876,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
338.3,52.54709677419355,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.32,51.127741935483876,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
338.34,52.030967741935484,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
338.36,52.9341935483871,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
338.38,52.160000000000004,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
338.4,53.06322580645161,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
338.42,53.579354838709676,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
338.44,52.54709677419355,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
338.46,51.90193548387097,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
338.48,51.51483870967742,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
338.5,52.289032258064516,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
338.52,51.51483870967742,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
338.54,51.77290322580645,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
338.56,51.127741935483876,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
338.58,52.030967741935484,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.6,50.740645161290324,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
338.62,50.869677419354836,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
338.64,52.030967741935484,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
338.66,53.450322580645164,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
338.68,52.289032258064516,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
338.7,51.64387096774194,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
338.72,51.64387096774194,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
338.74,51.38580645161291,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.76,52.160000000000004,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
338.78,52.67612903225807,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
338.8,52.160000000000004,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
338.82,52.9341935483871,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.84,53.19225806451613,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
338.86,51.25677419354839,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
338.88,52.67612903225807,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
338.9,52.289032258064516,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
338.92,51.64387096774194,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
338.94,51.25677419354839,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
338.96,52.289032258064516,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
338.98,52.9341935483871,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
339.0,53.06322580645161,31.643870967741936,0.25,0.25,0.25,0.0,0.0,0.25
339.02,50.998709677419356,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.04,51.77290322580645,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
339.06,50.48258064516129,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
339.08,52.289032258064516,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
339.1,52.160000000000004,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
339.12,50.998709677419356,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
339.14,52.67612903225807,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
339.16,51.51483870967742,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
339.18,52.54709677419355,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
339.2,52.030967741935484,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
339.22,51.90193548387097,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
339.24,51.64387096774194,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
339.26,52.030967741935484,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
339.28,53.06322580645161,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
339.3,50.998709677419356,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
339.32,52.80516129032258,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
339.34,51.90193548387097,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
339.36,51.64387096774194,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
339.38,51.127741935483876,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.4,52.54709677419355,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
339.42,53.06322580645161,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
339.44,53.321290322580644,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.46,53.06322580645161,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
339.48,52.030967741935484,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.5,52.9341935483871,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.52,52.418064516129036,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
339.54,51.64387096774194,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
339.56,50.998709677419356,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
339.58,52.418064516129036,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
339.6,51.51483870967742,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
339.62,50.869677419354836,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
339.64,51.51483870967742,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
339.66,51.90193548387097,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
339.68,51.64387096774194,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.7,52.418064516129036,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
339.72,51.90193548387097,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
339.74,51.90193548387097,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
339.76,52.80516129032258,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
339.78,51.90193548387097,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
339.8,53.06322580645161,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
339.82,53.06322580645161,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
339.84,51.38580645161291,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
339.86,51.90193548387097,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
339.88,52.80516129032258,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
339.9,53.19225806451613,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
339.92,51.51483870967742,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
339.94,51.90193548387097,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
339.96,51.127741935483876,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
339.98,51.51483870967742,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
340.0,51.51483870967742,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
340.02,52.030967741935484,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
340.04,50.48258064516129,29.063225806451616,0.25,0.25,0.25,0.0,0.0,0.25
340.06,52.160000000000004,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
340.08,51.38580645161291,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
340.1,50.998709677419356,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
340.12,50.611612903225804,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
340.14,52.67612903225807,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
340.16,51.51483870967742,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
340.18,51.77290322580645,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
340.2,50.998709677419356,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
340.22,51.77290322580645,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.24,52.9341935483871,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
340.26,52.160000000000004,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.28,52.54709677419355,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.3,50.869677419354836,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
340.32,51.77290322580645,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
340.34,51.64387096774194,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
340.36,52.67612903225807,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
340.38,51.127741935483876,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
340.4,53.321290322580644,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
340.42,52.80516129032258,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
340.44,52.9341935483871,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
340.46,52.160000000000004,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.48,51.51483870967742,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
340.5,52.289032258064516,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
340.52,51.127741935483876,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
340.54,52.289032258064516,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
340.56,52.030967741935484,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
340.58,52.160000000000004,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
340.6,52.289032258064516,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
340.62,50.48258064516129,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.64,51.38580645161291,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
340.66,52.67612903225807,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
340.68,52.289032258064516,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.7,52.80516129032258,31.385806451612904,0.25,0.25,0.25,0.0,0.0,0.25
340.72,52.67612903225807,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
340.74,52.54709677419355,31.51483870967742,0.25,0.25,0.25,0.0,0.0,0.25
340.76,50.998709677419356,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
340.78,52.289032258064516,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.8,52.67612903225807,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
340.82,51.77290322580645,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
340.84,50.740645161290324,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
340.86,52.289032258064516,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
340.88,52.289032258064516,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
340.9,52.289032258064516,30.353548387096776,0.25,0.25,0.25,0.0,0.0,0.25
340.92,52.289032258064516,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
340.94,52.160000000000004,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
340.96,51.77290322580645,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
340.98,52.030967741935484,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
341.0,50.869677419354836,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.02,51.25677419354839,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
341.04,51.90193548387097,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
341.06,52.67612903225807,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.08,51.77290322580645,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
341.1,52.418064516129036,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.12,51.51483870967742,28.934193548387096,0.25,0.25,0.25,0.0,0.0,0.25
341.14,52.030967741935484,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
341.16,52.289032258064516,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.18,52.289032258064516,30.740645161290324,0.25,0.25,0.25,0.0,0.0,0.25
341.2,51.51483870967742,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.22,52.160000000000004,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
341.24,51.64387096774194,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
341.26,51.90193548387097,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
341.28,53.450322580645164,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.3,52.80516129032258,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
341.32,52.160000000000004,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
341.34,52.54709677419355,31.127741935483872,0.25,0.25,0.25,0.0,0.0,0.25
341.36,51.51483870967742,29.321290322580648,0.25,0.25,0.25,0.0,0.0,0.25
341.38,52.160000000000004,28.80516129032258,0.25,0.25,0.25,0.0,0.0,0.25
341.4,51.77290322580645,30.095483870967744,0.25,0.25,0.25,0.0,0.0,0.25
341.42,53.06322580645161,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.44,51.77290322580645,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
341.46,52.54709677419355,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
341.48,52.67612903225807,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
341.5,52.289032258064516,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
341.52,52.289032258064516,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.54,52.54709677419355,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
341.56,52.9341935483871,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
341.58,52.030967741935484,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
341.6,52.289032258064516,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
341.62,51.127741935483876,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.64,51.64387096774194,30.22451612903226,0.25,0.25,0.25,0.0,0.0,0.25
341.66,53.321290322580644,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.68,52.67612903225807,29.708387096774196,0.25,0.25,0.25,0.0,0.0,0.25
341.7,51.51483870967742,29.837419354838712,0.25,0.25,0.25,0.0,0.0,0.25
341.72,51.77290322580645,29.192258064516132,0.25,0.25,0.25,0.0,0.0,0.25
341.74,50.740645161290324,29.57935483870968,0.25,0.25,0.25,0.0,0.0,0.25
341.76,51.64387096774194,30.86967741935484,0.25,0.25,0.25,0.0,0.0,0.25
341.78,52.030967741935484,29.966451612903228,0.25,0.25,0.25,0.0,0.0,0.25
341.8,52.80516129032258,30.998709677419356,0.25,0.25,0.25,0.0,0.0,0.25
341.82,52.67612903225807,29.450322580645164,0.25,0.25,0.25,0.0,0.0,0.25
341.84,51.90193548387097,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
341.86,52.030967741935484,30.482580645161292,0.25,0.25,0.25,0.0,0.0,0.25
341.88,51.51483870967742,28.676129032258064,0.25,0.25,0.25,0.0,0.0,0.25
341.9,52.030967741935484,30.611612903225808,0.25,0.25,0.25,0.0,0.0,0.25
